dmanum,week,ex_loy_kc_reg,ex_loy_nkc_reg,ex_nloy_kc_reg,ex_nloy_nkc_reg,new_loy_kc_reg,new_loy_nkc_reg,new_nloy_kc_reg,new_nloy_nkc_reg,ex_loy_kc_final,ex_loy_nkc_final,ex_nloy_kc_final
682,5/18/2015,1230091.879,116734.5175,587929.481,168311.42,1720.269993,2000.069995,22828.93,48766.44997,567234.17,60925.11,285007.48
686,5/18/2015,614138.4831,96510.19397,335567.6114,122794.74,1507.080003,2525.779997,24402.97,60749.70466,285549.92,50469.56,165229.85
687,5/18/2015,403041.9711,37422.08998,213653.5289,51918.66666,200.97,869.170001,13171.67999,19556.67002,187022.17,20110.8,105552.34
691,5/18/2015,568865.2842,73672.28003,285679.8676,98910.38997,1139.95,2372.909997,20888.5,39715.61,265268.44,39827.87,143576.16
692,5/18/2015,187880.5888,40296.31001,37219.87666,24135.57,402,1307.549999,7967.269967,15662.70001,88393.01,19932.39,18776.9
693,5/18/2015,674452.7122,69903.02,343375.336,91689.93838,1383.169995,2729.349998,24030.06001,46927.27333,317767.72,37346.49,175923.76
698,5/18/2015,263546.3844,42255.45715,152262.5855,42383.10169,722.34,1704.099999,11958.74999,17481.69001,124745.92,21516.67,72906.27
702,5/18/2015,743500.1616,49500.79,338263.94,77459.27994,335.869998,839.030003,13188.38,27623.68666,341445.96,25814.75,162485.12
705,5/18/2015,979894.0426,71314.60001,382107.2743,89083.55171,547.23,1270.679998,17919.43001,25334.41999,445273.7,37581.19,180489.02
709,5/18/2015,318896.7813,77084.31605,96330.87995,37496.97998,1231.569998,1509.159992,7281.470003,16533.7926,151533.26,41151.16,49399
710,5/18/2015,64623.04337,9858.699992,40967.03846,10130.26999,182,398.159999,2576.369999,4057.8,31140.27,5165.75,21210.14
711,5/18/2015,5374.300005,1238.940009,4922.503345,2620.630004,0,0,606.170001,3288.179997,2716.3,667.49,2848.12
716,5/18/2015,142935.6073,31644.21001,88299.55151,40265.9443,764.97,813.939999,9393.800007,20097.74667,67079.29,16085.94,44840.47
717,5/18/2015,406887.2927,30691.29996,157909.9069,34977.08001,2209.749992,1050.97,8032.149991,15815.895,187595.03,16150.08,78117.39
718,5/18/2015,127597.9221,27325.25725,89234.77662,40448.09999,1156.924946,1266.35,8183.024982,24618.05,60356.57,14009.22,45823.9
722,5/18/2015,695413.3227,61318.26878,334489.074,92124.94675,248,1408.419994,20613.29335,28714.12667,324651.64,32288.34,166988.26
724,5/18/2015,363863.8972,34184.27433,233267.147,57689.90012,432.950004,1058.246665,14521.89998,23560.79334,164513.63,17687.15,112152.25
725,5/18/2015,586410.9092,51280.69499,274342.2692,96501.69,898.949996,3240.947143,19406.74,22911.98001,274772.04,27438.09,139555.25
734,5/18/2015,104713.8775,10318.92857,68281.22,16498.81429,592.879994,374.380001,3483.269995,5242.77999,49129.65,5375.55,33614.01
736,5/18/2015,264189.9065,23316.21001,122382.6675,33545.57003,142.899996,315.590002,4056.710011,10926.78002,115448.68,11979.77,58374.91
737,5/18/2015,220500.9125,8145.92,109265.4461,20281.15555,58.95,59.94,4317.600002,7160.949988,102506.59,4367.41,52508.24
740,5/18/2015,10155.24999,1586.193322,7086.942842,2362.510001,0,0,1178.030002,1701.969997,4852.62,823.65,3953.03
743,5/18/2015,187758.8622,42809.15276,97472.04498,38166.59335,514.180001,1385.699998,5449.129995,25165.36002,90320.34,22755.83,50471.22
744,5/18/2015,51457.27113,11571.19856,30939.96943,9064.076662,28,716.400004,6621.609992,10408.05002,23651.43,5957.21,15595.84
745,5/18/2015,17252.43308,2769.439997,9866.928195,6338.82002,0,136,2809.329998,6131.870007,8668.17,1389.4,5100.28
746,5/18/2015,111715.2762,15984.49001,71514.82263,22486.56003,433.070004,953.059997,3480.990004,9574.980005,49793.81,7981.32,35196.12
747,5/18/2015,10535.22415,2219.730003,3388.280008,2219.520004,0,227.99,158,3570.829988,5373.19,1262.74,1784.09
749,5/18/2015,178855.4401,26282.26001,49804.54227,4353.659999,350.949996,3599.156661,2832.660014,6931.145011,86528.65,13876.48,25404.82
751,5/18/2015,5723056.7,640252.4585,2503435.025,783936.3463,4221.682151,13800.6367,119569.9,285726.9414,2692232.05,343071.2,1244987.47
752,5/18/2015,1155952.079,144647.7833,492641.8716,182287.4283,1309.459999,1915.830006,25924.78,68775.54003,541669.58,77817.86,242502.67
753,5/18/2015,5219066.373,756677.7339,2061536.269,577404.1692,17611.70996,19296.35,129804.11,252742.6083,2421283.52,390648.79,1009524.85
754,5/18/2015,92290.77328,13978.91001,48084.71317,20094.26999,0,440.290003,4043.480018,14132.11999,46050.33,7757.33,25385.22
755,5/18/2015,15940.91667,1967.779998,15044.09,9611.87999,0,0,856.19,5986.979993,8033.05,1158,7977.1
756,5/18/2015,179934.8875,16977.86002,98306.55927,38515.39997,527.980003,779.53,7992.449994,14193.28,87067,9658.29,50183.72
757,5/18/2015,572256.3568,63747.39001,287870.9015,92103.03029,29.97,1605.750006,18615.79,35520.42334,266809.14,32530.53,143999.4
758,5/18/2015,166498.4387,14044.86,70784.8934,23408.97,748.76,704.909999,6854.023147,16727.23001,76458.41,7584.81,34926.17
759,5/18/2015,138567.5314,14550.33002,66914.28003,20771.18999,52,153.549999,5391.139997,9135.069985,65583.54,7928.73,34634.71
760,5/18/2015,11585.685,1575.059999,12991.31001,3286.620011,945.83001,0,3667.370017,3443.239998,5456.23,763.16,6814.33
762,5/18/2015,67396.79331,33362.54248,23168.38002,20890.42001,544.379997,1981.59,10259.81999,41267.42667,32797.97,17718.2,11490.89
764,5/18/2015,177861.8248,12257.76998,108873.8332,33112.03,0,125.99,5021.690006,11213.31001,84907.3,6537.34,57426.83
765,5/18/2015,929613.9779,163749.8,198579.4601,56808.69001,1899.499996,3478.610004,24050.81001,34277.36246,444400.81,87932.77,98050.84
766,5/18/2015,6893.52002,1256.509999,5905.416668,2078.009998,0,62.000001,890.889995,3894.100001,3265.96,706.9,3076.81
767,5/18/2015,70815.13004,7995.170015,57967.85664,15199.26998,280,234.579998,2868.549996,7234.940015,34258.6,4321.21,30662.93
770,5/18/2015,2065681.634,200121.6204,1013572.458,351560.2714,1982.220003,5419.069995,50382.32399,125899.3509,942225.1,105816.67,495267.25
771,5/18/2015,321143.667,48272.43003,83090.15176,12187.34004,11.8,1884.350007,8188.773331,13748.05997,158149.93,25114.72,41310.89
773,5/18/2015,227451.3076,22508.61426,88778.4393,18155.82666,275.200001,855.659996,5729.559996,5878.610011,107260.69,12243.4,45536.27
789,5/18/2015,957234.9539,200594.3201,279323.1578,72248.91003,2237.190001,4447.479994,16101,53255.72998,448068.91,105357.05,136280.56
790,5/18/2015,922392.6386,122757.3,451788.2455,143495.6033,545.37,3026.680001,36026.01001,69052.64003,443277.37,66207.04,228345.45
798,5/18/2015,4813.880001,579.159994,4794.95502,425.049998,0,0,427.980002,1695.030001,2711.24,287.6,2516.58
800,5/18/2015,799654.8505,101498.8773,199695.7234,17963.81,993.759999,1285.039995,19991.16,23072.16001,364335.31,53321.7,98684.57
801,5/18/2015,196007.4836,46826.31571,67526.75093,23847.92,284.990001,1204.160001,6873.859988,20410.09999,93891.87,25234.83,33681.7
802,5/18/2015,147834.3634,37045.24001,41373.14001,7900.180003,45.99,534.2,4057.210005,6781.579987,73902.65,20678.11,22211.18
803,5/18/2015,15913063.22,2207579.313,3453325.944,380066.9608,43025.93165,54334.44428,398427.9453,589974.6202,7569988.99,1159438.1,1692539.26
804,5/18/2015,502210.8065,54482.37,139026.4099,10438.85001,1274.480005,877.54,12591.75997,17026.79,240746.53,29177.31,70496.92
807,5/18/2015,4785206.338,841595.0269,1156820.875,211371.5825,8777.660012,24086.74003,140999.7667,250710.5976,2304945.08,450969.65,575704.3
810,5/18/2015,218509.2815,27904.20998,142325.9233,44775.62669,867.379995,663,11385.11,30068.46002,105163.86,15180.99,72441.49
811,5/18/2015,801963.0343,142813.1704,200852.0878,70191.55004,1383.519999,3264.04,13114.79715,33353.65998,390785.57,77890.23,100096.37
813,5/18/2015,153060.4554,16370.91001,80651.9716,26980.52999,358.35,774.709998,7679.939999,18478.77666,70385.37,8591.12,40567.92
819,5/18/2015,2006034.839,629823.6417,545471.2806,195330.7701,4132.449999,17819.27501,64803.85994,181270.599,987741.64,346025.2,273518.54
820,5/18/2015,1583302.1,256323.5033,777420.6799,241741.7717,1767.040001,5703.338003,55389.12333,139851.7167,756474.18,134016.48,386951.52
821,5/18/2015,98864.51577,17034.09003,40983.24999,13487.87999,501,530.18,6034.53554,8128.880002,47051.53,9371.3,20717.24
825,5/18/2015,2918552.065,409732.9374,611249.1524,74776.87333,7739.300003,11231.76002,72627.56336,113224.7807,1390781.05,220482.75,305122.8
828,5/18/2015,652634.3996,107145.6701,173045.2117,24022.12401,748.939999,3818.120004,18723.77999,24856.42667,322888.02,57174.42,87589.37
839,5/18/2015,1710360.846,232195.3125,744610.5413,204632.9362,3100.949999,8419.056657,56891.49006,104075.2238,805252.83,121388.23,368182.66
855,5/18/2015,632330.9572,97181.60337,149144.874,21687.26002,1522.339996,1767.479998,14115.57999,18784.12444,305576.89,52994.51,77943.38
862,5/18/2015,4959163.522,747314.4217,1113591.557,144651.71,9616.129989,16116.18,117061.4734,158526.7367,2344307.94,391025.5,541014.88
866,5/18/2015,1516359.477,280160.5999,513808.9614,38613.61998,4758.219986,8180.370002,34868.488,46584.12576,720713.48,145620.83,249334.08
868,5/18/2015,571576.0499,86371.22997,128025.4644,16541.6173,1612.060011,2569.569999,15265.32001,21296.93997,266810.22,45278.03,62041.42
881,5/18/2015,479822.447,63987.255,249122.2561,63014.36997,1045.249996,1745.368004,17585.40001,42526.65003,222727.78,33395.34,120786.47
999,5/18/2015,518406.4931,159898.7132,454118.9181,28351.31999,2438.500005,11149.17667,96026.66,59918.77498,247312.25,81041.03,222535.35
500,5/25/2015,727662.2108,121057.488,313100.1313,114913.5438,791.750002,2581.840006,33780.792,37147.63602,384901.78,64877.43,173545.78
501,5/25/2015,17525087.44,1960977.966,8299049.193,1891768.246,23710.57998,64501.17791,615369.3249,976515.1465,8947344.74,1027457.27,4437569.97
502,5/25/2015,245432.1295,36297.84001,92087.72804,34914.99997,119.19,408.6,9295.859989,15732.89,132643.78,19600.09,51067.48
503,5/25/2015,181527.7819,49991.41002,98833.77,49288.95668,254.34,1813.499998,9897.58003,14678.78288,94183.05,27239.34,55524.05
504,5/25/2015,8665270.502,1229516.129,3628877.303,1316376.725,10864.84998,28903.93667,211499.0787,426769.979,4437596.46,643999.56,1953397.42
505,5/25/2015,5490129.332,1079065.712,1886640.458,949465.378,5241.629988,17690.38502,131719.792,282013.285,2880342.89,576328.38,1038561.08
506,5/25/2015,5914762.468,824319.3346,2615992.52,644891.0144,8670.940011,21947.85573,233157.1519,300173.8145,3080543.87,438986.73,1420052.6
507,5/25/2015,82827.18797,29881.8675,44208.30756,28119.3786,182.980002,2149.699997,9109.089986,20252.51285,43076.39,15657.61,23911.05
508,5/25/2015,2943471.658,500068.3823,595538.2541,295058.2894,7054.853323,6674.960003,70328.45431,131438.7443,1513936.12,266662.18,322770.57
509,5/25/2015,918211.4161,124132.8733,365010.7185,137175.7934,1412.379995,3242.189986,25030.43998,33516.78669,468573.47,64714.06,196995.55
510,5/25/2015,4444945.211,768210.9512,1833722.856,872703.5421,3823.149998,12416.35003,123998.11,231655.0983,2335233.14,411259.85,1010128.56
511,5/25/2015,4827088.039,821598.462,2256316.274,788206.1081,6962.501827,20468.86997,165169.2966,330152.9191,2491220.31,431350.85,1220701.2
512,5/25/2015,2781774.128,443900.4837,1217669.876,526655.1207,2477.900004,8809.60999,82117.95999,166719.4933,1433623.78,230995.89,655917.42
513,5/25/2015,999020.6085,189094.7684,351409.3859,153031.7715,690.950003,3375.579991,34081.07504,48292.99998,527139.51,100035.3,192402.93
514,5/25/2015,1447024.065,344306.2178,434948.5804,141127.993,4549.909982,5768.349999,44828.35998,75075.69668,748680.76,184557.48,234766.72
515,5/25/2015,3170644.792,762181.9433,891166.9514,322519.6925,9612.840021,15251.06,50774.08999,129721.6467,1640500.32,404733.21,470523.53
516,5/25/2015,327153.1594,41182.3933,144126.938,63203.30331,0,278.689998,8597.619992,24329.12,163223.46,21390.13,76386.3
517,5/25/2015,1622735.975,310829.8108,758543.532,352919.5583,4852.460001,7506.789993,59300.09999,129938.414,836885.74,164640.28,413788.14
518,5/25/2015,736857.0679,155191.2925,365870.4077,161543.295,993.379994,2545.940002,30403.03994,57570.53167,382838.16,81192.61,199296
519,5/25/2015,425920.4142,96969.94167,161597.4682,107133.895,359.400002,4324.030711,21559.98,39942.06668,219914.86,49121.68,86990.38
520,5/25/2015,208976.0785,34098.17828,111060.6138,41481.24749,451.389998,1235.979998,10123.76999,18477.42335,107005.57,17255.33,60741.79
521,5/25/2015,1717234.78,363858.9543,471997.5712,103668.0833,5414.419984,7928.329996,42569.56998,60967.13666,901799.13,196394.96,256091.97
522,5/25/2015,167802.9449,35970.30499,81748.35752,31726.62946,929.959999,867.620002,10118.60666,13988.44667,86965.4,19387.6,45821.77
523,5/25/2015,412460.9068,67141.0229,196536.79,82440.12252,466.45,1175.190002,25658.66997,33422.16667,225422.49,37610.67,113258.88
524,5/25/2015,3722307.995,693322.5527,1729005.98,769071.221,8387.329979,20443.45164,144078.3546,282106.0243,1937527.21,361453.44,948626.54
525,5/25/2015,76300.64001,21974.47002,35546.79997,20187.09,1532.769998,803.68,5267.219997,9772.510026,40623.42,12187.36,21132.79
526,5/25/2015,180879.9161,20347.54997,88850.95433,30635.16166,273.379998,854.74,5058.800004,12395.49,91094.77,10405.91,49363.57
527,5/25/2015,4009203.593,1139302.389,1135397,501110.738,11277.51004,19499.80001,65944.23008,170086.8033,2095562.75,606682.45,616989.66
528,5/25/2015,1146578.96,249520.0058,529752.5721,177058.1335,3135.209993,7453.362141,79586.54141,144011.4192,598725.13,132007.45,284575.84
529,5/25/2015,1563891.087,267534.3781,675237.0717,286493.3506,2196.340003,7298.169995,45943.22993,81604.04999,813913.21,140551.4,373110.25
530,5/25/2015,232772.7399,87806.54996,74552.4726,43279.40334,615.2,1894.759997,8308.809996,24320.30999,122376.87,47324.18,40062.36
531,5/25/2015,223238.4404,37641.37666,125871.9428,64067.305,408.000005,1298.370001,12407.09998,22611.56,111822.85,20068.25,66486.01
532,5/25/2015,821660.0269,127286.1827,366133.4402,157597.8133,604.78,3333.010001,36254.9667,67113.08668,436461.78,68886.01,207005.63
533,5/25/2015,3192728.979,489882.7717,1376796.144,452452.6713,4362.360012,9022.305003,90379.25002,160409.0305,1680042.06,261068.99,752395.23
534,5/25/2015,2156812.591,439436.1359,893816.6799,372652.5301,4840.469994,9851.024159,110885.0725,150433.2617,1103806.04,226874.57,475169.53
535,5/25/2015,3208270.42,631654.317,1127484.259,569887.1309,2716.05,8274.819994,67108.55003,156573.18,1657845.29,331598.27,614515.68
536,5/25/2015,519234.5943,97834.86099,216190.0055,97745.27337,595.979999,1210.660002,15496.73501,34842.23662,266440.37,52003.21,120298.54
537,5/25/2015,131115.4449,21158.83003,50648.93503,21513.17002,0,890.580002,4656.100006,12686.64,68501.23,11135.6,27639.52
538,5/25/2015,813331.9964,111047.3688,325563.1544,135689.8801,936.559994,2269.509997,26424.66999,45282.96502,419916.08,59050.13,177724.82
539,5/25/2015,1498010.089,350788.4765,646123.6556,293168.4581,4243.620005,12398.65002,111120.33,181030.0579,771125.82,183518.51,352217.28
540,5/25/2015,436894.0353,59412.24337,201269.0595,79280.84997,1572.940003,1407.090006,17390.13999,30852.69231,230678.87,30541.33,112010.89
541,5/25/2015,794220.6168,151352.4071,332245.0635,152502.3101,2201.310024,2843.100013,26347.77,43143.99764,412983.68,79193.84,180298.32
542,5/25/2015,1913446.873,322465.7768,659115.634,267748.77,2018.150009,4797.600008,47734.89997,78783.67336,986488.21,168759.73,353889.26
543,5/25/2015,489323.9363,64433.74002,231719.0416,42735.34999,790.969996,2321.399994,26692.78001,23700.40002,254324.86,33998.69,127536.86
544,5/25/2015,983329.2818,181486.5967,409285.5017,179141.1233,2140.389994,4988.430004,36907.87001,81615.25801,500989.92,94587.69,221721.76
545,5/25/2015,169599.3042,46699.38999,89910.88491,35127.07502,138.589999,1593.970003,9286.170004,18216.36,90932.2,24208.97,49752.6
546,5/25/2015,511390.2539,98656.37611,232950.9643,92799.01667,179.5,2171.749997,19921.49004,35701.79669,257331.38,50493.8,123154.07
547,5/25/2015,1491278.673,225916.5642,531642.8156,241277.5258,1955.940003,5434.229999,36084.30001,64243.72004,779345.96,119816.31,290519.38
548,5/25/2015,565019.0131,108337.529,261770.2932,111875.3517,1207.18,4610.350003,44180.32993,77301.61015,290246.22,55419.99,144372.04
549,5/25/2015,119386.6829,20887.58998,59673.38666,20990.31001,285.919997,558.490002,5049.620006,13105.25666,62998.06,11396.49,31917.33
550,5/25/2015,204417.7509,43527.55331,93656.09995,42087.10996,1243.869992,645.99,6545.290012,19610.20286,107888.68,23626.01,49669.79
551,5/25/2015,563809.429,103430.3067,230248.4598,110277.395,1186.969988,2094.589998,15625.45997,31463.61536,289596.17,53283.91,124180.42
552,5/25/2015,15847.52998,2494.400001,10109.82751,2435.059994,0,12.99,1750.249993,867.770004,8352.11,1289.58,5737.73
553,5/25/2015,208320.7921,22513.74004,90141.62588,27474.28504,89.98,800.060003,7128.53499,9925.628559,109620.45,12228.58,50942.28
554,5/25/2015,202375.9876,22580.346,86215.82002,25560.22001,539.960004,1607.979996,14302.64999,14128.00003,105507.49,12130.49,45535.16
555,5/25/2015,832812.9323,121564.4393,304917.7615,140601.5667,554.960001,3543.449992,25931.97003,49380.22999,429890.81,63404.18,164263.46
556,5/25/2015,1270407.062,329191.485,428689.9156,164666.4283,1039.300003,5655.059998,36011.01002,64289.04165,656228.49,173975.57,231051.54
557,5/25/2015,528582.2159,108147.9951,259395.1889,127193.9617,1473.030002,2811.770003,21785.22002,49277.68668,274463.28,55829.58,143142.27
558,5/25/2015,161068.985,18706.46803,44423.09998,18855.96336,0,1019.070006,2611.350001,7109.260015,82522.42,9541.27,26260.68
559,5/25/2015,134564.3601,25731.19,73549.2828,43822.41335,0,1216.780004,5698.44,12245.74333,71355.16,13320.25,39829.11
560,5/25/2015,1888687.581,670064.5736,509525.4979,230259.2174,4786.249995,12543.43,41015.30998,98588.4534,977377.83,352631.79,266162.14
561,5/25/2015,761885.7927,198461.5501,303159.1708,216641.2975,1706.851117,6372.100007,26429.63002,80548.61504,390797.78,104679.38,161412.74
563,5/25/2015,1665117.165,283654.6108,717179.2003,400810.2463,2814.509994,5826.970001,42197.35,117918.7567,863867.34,152059.2,392292.87
564,5/25/2015,626839.0815,130406.788,312651.448,122208.2649,2727.090002,5776.789987,26286.68747,46758.97998,325407.16,69005.94,168332.97
565,5/25/2015,149447.6375,22639.41,61135.168,22346.88751,1108.989997,35.97,2822.579998,11925.18335,76712.92,12093.26,34490.36
566,5/25/2015,2242920.292,344803.2695,852301.4853,362322.963,2998.539989,8182.430001,49068.82,98759.96224,1138123.51,179044.09,457921.97
567,5/25/2015,879537.2782,171715.3848,398560.3444,192796.7386,1226.569996,5685.716669,35413.08457,74879.63834,452148.91,89571.21,215772.31
569,5/25/2015,158318.1023,22630.665,86955.01401,28136.82668,154.970001,570.560004,3772.270001,9800.710011,81692.1,11979.57,47334.98
570,5/25/2015,210932.4078,33796.26803,109390.98,38521.70666,485.979997,1288.400007,17731.08002,14853.59332,107592.6,17831.67,58649.98
571,5/25/2015,603867.8041,128245.0978,260002.9066,122013.6972,1095.589993,3776.610008,38481.32,54217.70718,314894.94,68574.82,145794.77
573,5/25/2015,272240.529,55741.73502,141345.687,77220.06484,499.890004,1401.639998,10824.85999,35327.10526,141708.53,29652.49,77923.76
574,5/25/2015,373398.3799,82569.39,151684.8301,84211.60722,118.99,1439.270009,9159.749993,25596.45143,192521.29,44233.81,81509.6
